,Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate,mid_iv
1420,57175.76,0.0002,2024-07-10 02:23:57,79.98,0.0002,74.61,0.0001,0.00459,-5.18687,0.0,1.2236,0.06438,78.86,BTC,2024-07-19,80000.0,Call,11.435152,0.0253416062852914,0.0523329440881708,77.295
1421,60367.23,0.0301,2024-07-10 02:23:57,0.0,0.0,73.93,0.03,0.11241,-11.89521,0.0,113.26079,47.94351,74.0,BTC,2025-06-27,190000.0,Call,1817.053623,0.9625000762306466,0.0479399995121238,36.965
1422,56817.676,0.0176,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.17656,-62.14194,2e-05,37.77567,5.93969,78.99,BTC,2024-08-02,70000.0,Call,999.9910976,0.06359297240551,0.0523826708641271,78.99
1423,56550.73,0.2977,2024-07-10 02:23:57,67.54,0.301,46.75,0.294,0.95074,-12.63953,1e-05,21.60162,51.87821,60.0,BTC,2024-08-30,40000.0,Call,16835.152321,0.1400957046459471,0.0524821244160397,57.145
1425,56884.55,0.0002,2024-07-10 02:23:57,63.67,0.0005,53.37,0.0001,0.00545,-3.30437,0.0,1.87609,0.13317,57.35,BTC,2024-07-26,78000.0,Call,11.37691,0.0444672893454007,0.052357807476149,58.519999999999996
1428,56550.73,0.0112,2024-07-10 02:23:57,52.2,0.0115,50.23,0.01,0.12554,-22.09174,2e-05,43.76643,9.08761,51.77,BTC,2024-08-30,72000.0,Call,633.3681760000001,0.1400957046459471,0.0524821244160397,51.215
1429,59294.75,0.0662,2024-07-10 02:23:57,66.54,0.068,65.25,0.0645,0.25504,-20.3153,1e-05,161.10491,80.13653,65.89,BTC,2025-03-28,100000.0,Call,3925.31245,0.7138661964492258,0.0495312563427249,65.89500000000001
1430,57678.97,0.0002,2024-07-10 02:23:57,69.32,0.0003,60.36,0.0001,0.01056,-10.47231,1e-05,1.27438,0.03741,64.84,BTC,2024-07-12,65000.0,Call,11.535794,0.0062159232251821,0.0523080807001927,64.84
1437,59297.25,0.0123,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.05762,-8.07095,0.0,57.97741,19.29876,72.95,BTC,2025-03-28,190000.0,Call,729.356175,0.7138661964492258,0.0495312563427249,72.95
1438,56743.43,0.0206,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.16508,-23.26388,2e-05,65.96749,17.96814,56.43,BTC,2024-09-27,76000.0,Call,1168.914658,0.2165984368863843,0.0523694752512763,56.43
1439,57177.91,0.0002,2024-07-10 02:23:57,359.4,0.1325,0.0,0.0,0.00557,-5.13466,0.0,1.45047,0.0783,65.69,BTC,2024-07-19,75000.0,Call,11.435582000000002,0.0253416062852914,0.0523329440881708,179.7
1441,60370.34,0.1734,2024-07-10 02:23:57,64.97,0.175,64.08,0.1715,0.49002,-21.67333,1e-05,236.53419,184.4888,64.56,BTC,2025-06-27,75000.0,Call,10468.216956,0.9625000762306466,0.0479399995121238,64.525
1443,57631.9221,0.0458,2024-07-10 02:23:57,154.54,0.0485,0.0,0.0455,0.98692,-20.48399,3e-05,0.53243,0.40866,76.94,BTC,2024-07-10,55000.0,Call,2639.54203218,0.0007514423508652,0.0523009768750561,77.27
1444,57762.84,0.104,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.44191,-26.1328,2e-05,155.75256,91.09879,57.16,BTC,2024-12-27,66000.0,Call,6007.335359999999,0.4652323166678051,0.0511209679429557,57.16
1446,57683.03,0.0002,2024-07-10 02:23:57,91.14,0.0003,80.02,0.0001,0.00825,-10.44649,1e-05,1.02701,0.02909,85.61,BTC,2024-07-12,68000.0,Call,11.536606,0.0062159232251821,0.0523080807001927,85.58
1447,57762.84,0.3131,2024-07-10 02:23:57,59.97,0.316,56.34,0.31,0.84132,-16.33101,1e-05,95.47411,142.3301,58.25,BTC,2024-12-27,42000.0,Call,18085.545204,0.4652323166678051,0.0511209679429557,58.155
1448,56887.51,0.0001,2024-07-10 02:23:57,102.68,0.0001,0.0,0.0,0.00126,-1.52892,0.0,0.49959,0.03017,99.78,BTC,2024-07-26,110000.0,Call,5.688751000000001,0.0444672893454007,0.052357807476149,51.34
1451,60370.34,0.2821,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.65548,-21.50738,1e-05,218.62981,218.00465,69.45,BTC,2025-06-27,58000.0,Call,17030.472914,0.9625000762306466,0.0479399995121238,69.45
1453,59298.0,0.1202,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.40808,-23.90743,1e-05,195.00174,122.4297,64.19,BTC,2025-03-28,78000.0,Call,7127.6196,0.7138661964492258,0.0495312563427249,64.19
1454,57178.89,0.0554,2024-07-10 02:23:57,56.48,0.058,49.34,0.0535,0.69287,-91.09209,7e-05,32.02428,9.26154,52.76,BTC,2024-07-19,55000.0,Call,3167.710506,0.0253416062852914,0.0523329440881708,52.91
1455,57683.16,0.0001,2024-07-10 02:23:57,104.18,0.0001,0.0,0.0,0.00284,-3.80942,0.0,0.39758,0.01001,100.0,BTC,2024-07-12,72000.0,Call,5.768316,0.0062159232251821,0.0523080807001927,52.09
1457,57657.976,0.0398,2024-07-10 02:23:57,74.27,0.042,28.82,0.0375,0.86644,-170.28822,0.00011,7.34267,1.66398,59.11,BTC,2024-07-11,55500.0,Call,2294.7874448,0.0034836827880236,0.0523045287876244,51.545
1458,56554.17,0.0181,2024-07-10 02:23:57,51.36,0.019,49.38,0.017,0.18948,-28.25801,3e-05,57.42559,13.61725,50.47,BTC,2024-08-30,68000.0,Call,1023.630477,0.1400957046459471,0.0524821244160397,50.370000000000005
1460,57761.5,0.0117,2024-07-10 02:23:57,69.52,0.0125,67.84,0.011,0.0675,-10.3883,0.0,51.50951,15.02768,68.68,BTC,2024-12-27,130000.0,Call,675.8095500000001,0.4652323166678051,0.0511209679429557,68.68
1461,56887.4,0.0001,2024-07-10 02:23:57,0.0,0.0,96.22,0.0001,0.00244,-2.77898,0.0,0.91235,0.05832,99.32,BTC,2024-07-26,105000.0,Call,5.68874,0.0444672893454007,0.052357807476149,48.11
1462,57761.5,0.1236,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.48328,-27.79535,2e-05,157.59076,97.33584,60.32,BTC,2024-12-27,64000.0,Call,7139.3214,0.4652323166678051,0.0511209679429557,60.32
1464,56820.754,0.0091,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.10225,-42.76076,2e-05,25.99398,3.48245,78.99,BTC,2024-08-02,75000.0,Call,517.0688614000001,0.06359297240551,0.0523826708641271,78.99
1466,57177.93,0.0439,2024-07-10 02:23:57,55.2,0.046,48.64,0.042,0.61559,-96.99649,8e-05,34.82485,8.30722,51.67,BTC,2024-07-19,56000.0,Call,2510.111127,0.0253416062852914,0.0523329440881708,51.92
1467,56886.38,0.0001,2024-07-10 02:23:57,63.98,0.0003,57.11,0.0001,0.00392,-2.54376,0.0,1.39898,0.09589,59.28,BTC,2024-07-26,80000.0,Call,5.688638,0.0444672893454007,0.052357807476149,60.545
1470,57657.1662,0.0002,2024-07-10 02:23:57,71.78,0.0003,61.97,0.0001,0.01331,-10.49918,1e-05,1.16669,0.02655,66.89,BTC,2024-07-11,63000.0,Call,11.53143324,0.0034836827880236,0.0523045287876244,66.875
1474,57657.1662,0.0812,2024-07-10 02:23:57,103.09,0.0835,0.0,0.0,0.97265,-63.1795,2e-05,2.14703,1.79534,75.04,BTC,2024-07-11,53000.0,Call,4681.76189544,0.0034836827880236,0.0523045287876244,51.545
1476,56553.39,0.0017,2024-07-10 02:23:57,58.55,0.0017,56.37,0.0013,0.02257,-6.50039,0.0,11.36641,1.65621,58.65,BTC,2024-08-30,90000.0,Call,96.140763,0.1400957046459471,0.0524821244160397,57.459999999999994
1478,56553.39,0.0002,2024-07-10 02:23:57,70.22,0.0004,61.79,0.0001,0.00303,-1.25933,0.0,1.95766,0.22407,66.0,BTC,2024-08-30,115000.0,Call,11.310678,0.1400957046459471,0.0524821244160397,66.005
1481,56885.79,0.0202,2024-07-10 02:23:57,48.98,0.0205,47.66,0.0195,0.31978,-64.09099,6e-05,42.94433,7.59904,48.58,BTC,2024-07-26,60000.0,Call,1149.092958,0.0444672893454007,0.052357807476149,48.31999999999999
1487,57761.38,0.5703,2024-07-10 02:23:57,72.18,0.573,47.29,0.5675,0.98327,-3.09762,0.0,16.40689,111.29037,64.3,BTC,2024-12-27,25000.0,Call,32941.315014,0.4652323166678051,0.0511209679429557,59.735
1488,56885.79,0.3328,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.98849,-9.31884,0.0,3.69892,17.38303,85.71,BTC,2024-07-26,38000.0,Call,18931.590912,0.0444672893454007,0.052357807476149,85.71
1489,56819.234,0.031,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.27999,-78.60909,3e-05,49.05435,9.30502,76.95,BTC,2024-08-02,65000.0,Call,1761.396254,0.06359297240551,0.0523826708641271,76.95
1491,60368.53,0.2156,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.55911,-22.26765,1e-05,234.02084,200.2034,67.05,BTC,2025-06-27,68000.0,Call,13015.455068,0.9625000762306466,0.0479399995121238,67.05
1494,57170.53,0.0828,2024-07-10 02:23:57,64.02,0.086,50.08,0.08,0.81151,-75.19742,5e-05,24.60925,10.58771,56.68,BTC,2024-07-19,53000.0,Call,4733.719884,0.0253416062852914,0.0523329440881708,57.05
1495,57675.55,0.0356,2024-07-10 02:23:57,63.33,0.0375,49.23,0.034,0.75557,-175.09286,0.00012,14.29638,2.58831,55.73,BTC,2024-07-12,56000.0,Call,2053.24958,0.0062159232251821,0.0523080807001927,56.28
1496,60361.4,0.121,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.3661,-21.54631,1e-05,223.35109,143.11818,68.11,BTC,2025-06-27,95000.0,Call,7303.7294,0.9625000762306466,0.0479399995121238,68.11
1498,57754.14,0.0512,2024-07-10 02:23:57,62.6,0.051,61.66,0.049,0.24555,-22.85264,1e-05,124.1587,52.36788,62.68,BTC,2024-12-27,85000.0,Call,2957.0119680000003,0.4652323166678051,0.0511209679429557,62.129999999999995
1501,56734.77,0.0049,2024-07-10 02:23:57,60.69,0.0049,58.59,0.004,0.04666,-9.89116,1e-05,25.80233,5.14092,60.78,BTC,2024-09-27,95000.0,Call,278.000373,0.2165984368863843,0.0523694752512763,59.64
1503,59286.09,0.0926,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.33189,-22.79822,1e-05,182.24689,101.76692,65.5,BTC,2025-03-28,88000.0,Call,5489.891934,0.7138661964492258,0.0495312563427249,65.5
1504,57163.86,0.0002,2024-07-10 02:23:57,66.65,0.0003,59.13,0.0001,0.00575,-5.0501,0.0,1.49087,0.08085,62.83,BTC,2024-07-19,74000.0,Call,11.432772,0.0253416062852914,0.0523329440881708,62.89
1505,56873.03,0.1782,2024-07-10 02:23:57,314.92,0.334,0.0,0.0,0.93022,-31.65047,2e-05,16.08508,19.07569,64.05,BTC,2024-07-26,47000.0,Call,10134.773946,0.0444672893454007,0.052357807476149,157.46
1506,56873.03,0.0092,2024-07-10 02:23:57,50.34,0.01,47.58,0.0085,0.17377,-46.28923,4e-05,30.82026,4.17369,48.89,BTC,2024-07-26,63000.0,Call,523.2318759999999,0.0444672893454007,0.052357807476149,48.96
1511,60357.5,0.164,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.4684,-21.8006,1e-05,236.0604,177.73554,65.2,BTC,2025-06-27,78000.0,Call,9898.63,0.9625000762306466,0.0479399995121238,65.2
1516,57646.6068,0.0092,2024-07-10 02:23:57,54.2,0.01,47.73,0.0085,0.4253,-265.67149,0.00023,13.36784,0.8397,50.79,BTC,2024-07-11,58000.0,Call,530.34878256,0.0034836827880236,0.0523045287876244,50.965
1521,57671.82,0.3931,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,1.0,-7e-05,0.0,0.0,2.88603,100.0,BTC,2024-07-12,35000.0,Call,22670.792442,0.0062159232251821,0.0523080807001927,100.0
1522,56538.33,0.1437,2024-07-10 02:23:57,52.46,0.1455,48.49,0.141,0.7703,-31.89944,3e-05,64.2982,49.76765,50.88,BTC,2024-08-30,50000.0,Call,8124.558021,0.1400957046459471,0.0524821244160397,50.475
1523,60357.04,0.1273,2024-07-10 02:23:57,66.15,0.127,65.22,0.1235,0.38647,-21.33466,1e-05,226.9132,150.95624,66.24,BTC,2025-06-27,90000.0,Call,7683.451191999999,0.9625000762306466,0.0479399995121238,65.685
1530,56871.25,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00354,-2.4304,0.0,1.30375,0.09005,63.42,BTC,2024-07-26,83000.0,Call,5.687125,0.0444672893454007,0.052357807476149,63.42
1534,56867.68,0.0069,2024-07-10 02:23:57,50.22,0.0075,48.08,0.0065,0.13739,-39.65455,4e-05,26.38782,3.30937,48.92,BTC,2024-07-26,64000.0,Call,392.386992,0.0444672893454007,0.052357807476149,49.15
1536,56867.68,0.0023,2024-07-10 02:23:57,51.55,0.0025,49.79,0.0021,0.05273,-20.09086,2e-05,12.92088,1.27938,50.62,BTC,2024-07-26,68000.0,Call,130.795664,0.0444672893454007,0.052357807476149,50.67
1539,56867.68,0.0001,2024-07-10 02:23:57,71.97,0.0003,64.42,0.0001,0.00345,-2.55186,0.0,1.24698,0.08396,66.64,BTC,2024-07-26,84000.0,Call,5.686768000000001,0.0444672893454007,0.052357807476149,68.195
1541,57642.385,0.0981,2024-07-10 02:23:57,244.11,0.117,0.0,0.0,0.98556,-39.43658,1e-05,1.24908,1.78882,80.6,BTC,2024-07-11,52000.0,Call,5654.717968500001,0.0034836827880236,0.0523045287876244,122.055
1542,57745.81,0.1708,2024-07-10 02:23:57,59.25,0.1735,57.73,0.1695,0.60874,-25.89823,2e-05,151.46517,117.97298,58.23,BTC,2024-12-27,56000.0,Call,9862.984348,0.4652323166678051,0.0511209679429557,58.489999999999995
1543,56801.074,0.2979,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.97324,-13.98361,1e-05,9.01273,25.23425,74.5,BTC,2024-08-02,40000.0,Call,16921.0399446,0.06359297240551,0.0523826708641271,74.5
1545,56869.59,0.012,2024-07-10 02:23:57,49.48,0.0125,47.04,0.011,0.21488,-52.41334,5e-05,35.07743,5.14535,48.64,BTC,2024-07-26,62000.0,Call,682.43508,0.0444672893454007,0.052357807476149,48.26
1546,56869.59,0.0002,2024-07-10 02:23:57,55.25,0.0002,0.0,0.0,0.00561,-3.27007,0.0,1.92399,0.13715,55.32,BTC,2024-07-26,77000.0,Call,11.373918,0.0444672893454007,0.052357807476149,27.625
1547,59283.94,0.2798,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.67746,-25.1735,1e-05,180.21364,169.245,73.2,BTC,2025-03-28,54000.0,Call,16587.646412000002,0.7138661964492258,0.0495312563427249,73.2
1548,56536.47,0.0046,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.05564,-12.91793,1e-05,23.95806,4.10897,56.09,BTC,2024-08-30,81000.0,Call,260.067762,0.1400957046459471,0.0524821244160397,56.09
1549,57159.56,0.0189,2024-07-10 02:23:57,50.47,0.019,47.95,0.0175,0.36111,-92.46158,8e-05,34.12317,4.97047,50.26,BTC,2024-07-19,59000.0,Call,1080.315684,0.0253416062852914,0.0523329440881708,49.21
1550,57644.6559,0.0002,2024-07-10 02:23:57,60.83,0.0003,52.21,0.0001,0.01539,-10.44092,2e-05,1.3219,0.03077,56.48,BTC,2024-07-11,62000.0,Call,11.52893118,0.0034836827880236,0.0523045287876244,56.519999999999996
1552,57745.37,0.07,2024-07-10 02:23:57,0.0,0.0,27.39,0.005,0.31295,-25.62534,1e-05,140.01696,65.72189,62.6,BTC,2024-12-27,78000.0,Call,4042.1759000000006,0.4652323166678051,0.0511209679429557,13.695
1553,56727.95,0.1094,2024-07-10 02:23:57,52.01,0.111,50.63,0.1085,0.5983,-32.98945,3e-05,102.25117,60.23073,51.15,BTC,2024-09-27,55000.0,Call,6206.037729999999,0.2165984368863843,0.0523694752512763,51.32
1554,57616.9719,0.0801,2024-07-10 02:23:57,154.25,0.0805,0.0,0.0,0.99852,-3.91709,0.0,0.07606,0.39766,103.0,BTC,2024-07-10,53000.0,Call,4615.11944919,0.0007514423508652,0.0523009768750561,77.125
1556,60354.98,0.1399,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.40883,-22.18302,1e-05,230.58326,156.98712,67.92,BTC,2025-06-27,88000.0,Call,8443.661702,0.9625000762306466,0.0479399995121238,67.92
1557,60354.98,0.3058,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.67773,-21.8459,1e-05,212.88716,217.10397,72.45,BTC,2025-06-27,56000.0,Call,18456.552884,0.9625000762306466,0.0479399995121238,72.45
1567,57645.358,0.019,2024-07-10 02:23:57,58.35,0.02,46.95,0.0175,0.64471,-266.81148,0.0002,12.68769,1.26004,53.62,BTC,2024-07-11,57000.0,Call,1095.261802,0.0034836827880236,0.0523045287876244,52.650000000000006
1571,57673.65,0.0002,2024-07-10 02:23:57,66.63,0.0005,53.5,0.0001,0.01488,-14.16005,1e-05,1.71352,0.05267,59.97,BTC,2024-07-12,64000.0,Call,11.53473,0.0062159232251821,0.0523080807001927,60.065
1573,57671.59,0.0038,2024-07-10 02:23:57,53.76,0.0041,50.8,0.0035,0.17402,-134.20336,0.00011,11.70221,0.61267,52.24,BTC,2024-07-12,60000.0,Call,219.152042,0.0062159232251821,0.0523080807001927,52.28
1575,56724.77,0.1025,2024-07-10 02:23:57,52.08,0.1025,50.17,0.099,0.56919,-34.11388,3e-05,103.87324,57.49968,52.07,BTC,2024-09-27,56000.0,Call,5814.288924999999,0.2165984368863843,0.0523694752512763,51.125
1576,56867.92,0.0001,2024-07-10 02:23:57,91.29,0.0003,82.16,0.0001,0.00279,-2.68453,0.0,1.03122,0.06733,84.88,BTC,2024-07-26,95000.0,Call,5.6867920000000005,0.0444672893454007,0.052357807476149,86.725
1577,60352.84,0.1852,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.50587,-22.28046,1e-05,236.75966,187.16098,66.44,BTC,2025-06-27,74000.0,Call,11177.345968,0.9625000762306466,0.0479399995121238,66.44
1581,60352.84,0.1399,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.41401,-21.71467,1e-05,231.26361,160.00773,66.29,BTC,2025-06-27,86000.0,Call,8443.362315999999,0.9625000762306466,0.0479399995121238,66.29
1583,57615.4978,0.1148,2024-07-10 02:23:57,192.87,0.115,0.0,0.0,0.99999,-0.02441,0.0,0.00048,0.38327,102.45,BTC,2024-07-10,51000.0,Call,6614.25914744,0.0007514423508652,0.0523009768750561,96.435
1584,56867.32,0.0007,2024-07-10 02:23:57,104.15,0.0125,58.29,0.0006,0.01609,-8.82015,1e-05,4.82944,0.39037,59.44,BTC,2024-07-26,75000.0,Call,39.807124,0.0444672893454007,0.052357807476149,81.22
1586,57744.19,0.0865,2024-07-10 02:23:57,199.32,0.45,0.0,0.0,0.37327,-26.56777,2e-05,149.64613,77.58519,60.71,BTC,2024-12-27,72000.0,Call,4994.872435,0.4652323166678051,0.0511209679429557,99.66
1590,60352.79,0.1852,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.51434,-21.50854,1e-05,236.63212,192.10133,64.17,BTC,2025-06-27,72000.0,Call,11177.336708,0.9625000762306466,0.0479399995121238,64.17
1591,56800.566,0.1452,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.78182,-64.86239,3e-05,42.92945,23.78493,72.55,BTC,2024-08-02,50000.0,Call,8247.442183199999,0.06359297240551,0.0523826708641271,72.55
1592,57156.53,0.0005,2024-07-10 02:23:57,59.32,0.0006,56.11,0.0004,0.01547,-11.01888,1e-05,3.54404,0.21764,57.69,BTC,2024-07-19,70000.0,Call,28.578265,0.0253416062852914,0.0523329440881708,57.715
1593,56800.566,0.0429,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.37907,-80.73372,4e-05,55.42701,12.5602,69.94,BTC,2024-08-02,61000.0,Call,2436.7442814,0.06359297240551,0.0523826708641271,69.94
1594,56533.51,0.0017,2024-07-10 02:23:57,60.11,0.0012,57.07,0.0008,0.02097,-6.56331,0.0,10.67995,1.53099,63.03,BTC,2024-08-30,94000.0,Call,96.106967,0.1400957046459471,0.0524821244160397,58.59
1597,57615.7273,0.0715,2024-07-10 02:23:57,197.94,0.0735,0.0,0.071,0.996,-9.58224,1e-05,0.18702,0.40032,102.47,BTC,2024-07-10,53500.0,Call,4119.52450195,0.0007514423508652,0.0523009768750561,98.97
1599,58217.7162,0.0925,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.37169,-25.22373,1e-05,162.54853,88.6079,61.76,BTC,2025-01-24,75000.0,Call,5385.1387485000005,0.5417350489082422,0.0506328956869872,61.76
1603,56725.2,0.0136,2024-07-10 02:23:57,55.98,0.0135,54.87,0.0125,0.11801,-18.48219,1e-05,52.26476,12.86663,56.07,BTC,2024-09-27,80000.0,Call,771.4627199999999,0.2165984368863843,0.0523694752512763,55.425
1606,60353.23,0.1922,2024-07-10 02:23:57,65.36,0.199,63.44,0.1915,0.53,-21.29927,1e-05,235.87132,196.76409,63.62,BTC,2025-06-27,70000.0,Call,11599.890806,0.9625000762306466,0.0479399995121238,64.4
1608,56867.23,0.0009,2024-07-10 02:23:57,55.66,0.0011,53.04,0.0008,0.02282,-10.84921,1e-05,6.49961,0.55476,54.34,BTC,2024-07-26,72000.0,Call,51.180507,0.0444672893454007,0.052357807476149,54.349999999999994
1609,60353.23,0.0736,2024-07-10 02:23:57,68.43,0.073,67.29,0.0695,0.24741,-18.2462,1e-05,187.37474,101.27255,68.61,BTC,2025-06-27,120000.0,Call,4441.997728,0.9625000762306466,0.0479399995121238,67.86000000000001
1611,60353.23,0.2595,2024-07-10 02:23:57,64.81,0.252,62.53,0.2435,0.63205,-21.2015,1e-05,223.46085,216.98576,66.85,BTC,2025-06-27,60000.0,Call,15661.663185,0.9625000762306466,0.0479399995121238,63.67
1613,58218.3231,0.0666,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.27178,-24.56266,1e-05,142.60674,65.12565,68.56,BTC,2025-01-24,90000.0,Call,3877.3403184600006,0.5417350489082422,0.0506328956869872,68.56
1616,57673.05,0.0072,2024-07-10 02:23:57,53.68,0.008,48.15,0.0065,0.29252,-175.09203,0.00015,15.64639,1.02517,50.9,BTC,2024-07-12,59000.0,Call,415.24596,0.0062159232251821,0.0523080807001927,50.915
1618,56800.56,0.0599,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.45914,-89.90498,4e-05,57.81279,14.91599,74.68,BTC,2024-08-02,59000.0,Call,3402.353544,0.06359297240551,0.0523826708641271,74.68
1619,56867.08,0.1452,2024-07-10 02:23:57,274.92,0.2885,0.0,0.0,0.89265,-40.82009,3e-05,22.18671,18.95118,59.88,BTC,2024-07-26,49000.0,Call,8257.100016,0.0444672893454007,0.052357807476149,137.46
1620,56867.08,0.0001,2024-07-10 02:23:57,73.81,0.0003,66.11,0.0001,0.00338,-2.5708,0.0,1.22535,0.0823,68.4,BTC,2024-07-26,85000.0,Call,5.686708,0.0444672893454007,0.052357807476149,69.96000000000001
1621,57644.8274,0.0061,2024-07-10 02:23:57,52.77,0.0065,45.59,0.005,0.31817,-242.87029,0.00021,12.16755,0.62969,51.01,BTC,2024-07-11,58500.0,Call,351.63344714000004,0.0034836827880236,0.0523045287876244,49.18000000000001
1622,57675.86,0.0017,2024-07-10 02:23:57,55.17,0.0021,0.0,0.0,0.09065,-85.38278,7e-05,7.43644,0.31994,52.27,BTC,2024-07-12,61000.0,Call,98.048962,0.0062159232251821,0.0523080807001927,27.585
1623,57747.93,0.0207,2024-07-10 02:23:57,66.38,0.0215,65.24,0.02,0.11338,-14.64707,1e-05,75.79137,24.95669,65.81,BTC,2024-12-27,110000.0,Call,1195.382151,0.4652323166678051,0.0511209679429557,65.81
1625,56536.84,0.1571,2024-07-10 02:23:57,0.0,0.0,0.0,0.1055,0.79921,-29.39153,3e-05,59.88962,51.73034,51.05,BTC,2024-08-30,49000.0,Call,8881.937563999998,0.1400957046459471,0.0524821244160397,51.05
1627,56536.84,0.0075,2024-07-10 02:23:57,53.08,0.008,50.55,0.0065,0.0893,-17.43149,1e-05,34.21134,6.49719,52.25,BTC,2024-08-30,75000.0,Call,424.0263,0.1400957046459471,0.0524821244160397,51.815
1629,56803.04,0.1583,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.8125,-59.2464,3e-05,39.21249,24.44401,72.55,BTC,2024-08-02,49000.0,Call,8991.921232,0.06359297240551,0.0523826708641271,72.55
1630,60355.75,0.2069,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.5631,-20.59941,1e-05,233.60733,207.53659,62.14,BTC,2025-06-27,66000.0,Call,12487.604675,0.9625000762306466,0.0479399995121238,62.14
1631,56732.42,0.0034,2024-07-10 02:23:57,61.49,0.0034,59.97,0.0029,0.03356,-7.66809,0.0,19.73805,3.71217,61.6,BTC,2024-09-27,100000.0,Call,192.890228,0.2165984368863843,0.0523694752512763,60.730000000000004
1632,57163.01,0.003,2024-07-10 02:23:57,50.89,0.0032,0.0,0.0,0.08499,-38.34674,3e-05,14.1808,1.19109,50.18,BTC,2024-07-19,64000.0,Call,171.48903,0.0253416062852914,0.0523329440881708,25.445
1633,57751.94,0.4096,2024-07-10 02:23:57,61.67,0.4125,55.34,0.4065,0.92607,-9.54161,1e-05,55.22669,139.12046,58.84,BTC,2024-12-27,35000.0,Call,23655.194624000003,0.4652323166678051,0.0511209679429557,58.505
1635,56732.42,0.3865,2024-07-10 02:23:57,65.91,0.389,47.8,0.384,0.97016,-6.70915,0.0,17.90816,71.90443,59.4,BTC,2024-09-27,35000.0,Call,21927.08033,0.2165984368863843,0.0523694752512763,56.855
1636,57751.94,0.0422,2024-07-10 02:23:57,63.23,0.042,62.46,0.0405,0.20919,-21.09549,1e-05,113.42432,44.98692,63.34,BTC,2024-12-27,90000.0,Call,2437.1318680000004,0.4652323166678051,0.0511209679429557,62.845
1641,60360.53,0.0474,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.16939,-15.05348,1e-05,149.87045,71.18231,70.91,BTC,2025-06-27,150000.0,Call,2861.089122,0.9625000762306466,0.0479399995121238,70.91
1643,56542.21,0.0026,2024-07-10 02:23:57,56.23,0.0026,54.33,0.0021,0.03401,-8.78607,1e-05,15.99219,2.49206,56.34,BTC,2024-08-30,85000.0,Call,147.00974599999998,0.1400957046459471,0.0524821244160397,55.28
1644,56733.14,0.3696,2024-07-10 02:23:57,64.06,0.372,48.9,0.367,0.96483,-7.54437,1e-05,20.51375,73.33788,58.31,BTC,2024-09-27,36000.0,Call,20968.568544,0.2165984368863843,0.0523694752512763,56.480000000000004
1645,56542.21,0.0389,2024-07-10 02:23:57,50.19,0.0395,48.74,0.0375,0.34425,-37.8512,3e-05,78.0163,24.25393,49.75,BTC,2024-08-30,62000.0,Call,2199.491969,0.1400957046459471,0.0524821244160397,49.465
1649,56806.536,0.0017,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.02285,-13.99952,0.0,7.89582,0.78911,85.14,BTC,2024-08-02,90000.0,Call,96.5711112,0.06359297240551,0.0523826708641271,85.14
1650,57752.56,0.0038,2024-07-10 02:23:57,76.03,0.0045,72.61,0.0032,0.02355,-4.786,0.0,21.9286,5.31806,74.33,BTC,2024-12-27,180000.0,Call,219.459728,0.4652323166678051,0.0511209679429557,74.32
